1.327058823529411711e+03,3.789993954557330216e-123
1.334117647058823422e+03,1.111308058141286051e-124
1.341176470588235361e+03,3.258595171648139851e-126
1.348235294117647072e+03,9.554904614342140904e-128
1.355294117647058783e+03,2.801704335153750354e-129
1.362352941176470495e+03,8.215202033348359961e-131
1.369411764705882206e+03,2.408874612567831051e-132
1.376470588235294144e+03,7.063340469921587229e-134
1.383529411764705856e+03,2.071123932052852661e-135
1.390588235294117567e+03,6.072982550096001592e-137
1.397647058823529278e+03,1.780729606905501893e-138
1.404705882352941217e+03,5.221483689030746975e-140
1.411764705882352928e+03,1.531051755925797493e-141
1.418823529411764639e+03,4.489374321417448428e-143
1.425882352941176350e+03,1.316381482193287534e-144
1.432941176470588289e+03,3.859914728861542236e-146
1.440000000000000000e+03,1.131810338843426190e-147
1.447058823529411711e+03,3.318712285363600977e-149
1.454117647058823422e+03,9.731180971785541007e-151
1.461176470588235361e+03,2.853392369180785509e-152
1.468235294117647072e+03,8.366762509202559462e-154
1.475294117647058783e+03,2.453315416466731260e-155
1.482352941176470495e+03,7.193650502274125415e-157
1.489411764705882206e+03,2.109333647093662326e-158
1.496470588235294144e+03,6.185021684545827720e-160
1.503529411764705856e+03,1.813581900189914083e-161
1.510588235294117567e+03,5.317813706158379414e-163
1.517647058823529278e+03,1.559297796832036954e-164
1.524705882352941217e+03,4.572197812024206731e-166
1.531764705882352928e+03,1.340667117900965194e-167
1.538823529411764639e+03,3.931125456326526778e-169
1.545882352941176350e+03,1.152690861663992038e-170
1.552941176470588289e+03,3.379938486636691022e-172
1.560000000000000000e+03,9.910709413413657263e-174
1.567058823529411711e+03,2.906033984507953829e-175
1.574117647058823422e+03,8.521119091318768269e-177
1.581176470588235134e+03,2.498576099093051034e-178
1.588235294117647072e+03,7.326364596075795561e-180
1.595294117647058783e+03,2.148248284858022879e-181
1.602352941176470495e+03,6.299127804624060445e-183
1.609411764705882206e+03,1.847040278289355825e-184
1.616470588235294144e+03,5.415920894823998851e-186
1.623529411764705856e+03,1.588064942804549068e-187
1.630588235294117567e+03,4.656549295199356847e-189
1.637647058823529278e+03,1.365400794020948055e-190
1.644705882352941217e+03,4.003649935016516831e-192
1.651764705882352928e+03,1.173956604709245823e-193
1.658823529411764639e+03,3.442294236783154367e-195
1.665882352941176350e+03,1.009354993622209855e-196
1.672941176470588289e+03,2.959646773548637668e-198
1.680000000000000000e+03,8.678323364451439865e-200
1.687058823529411711e+03,2.544671786210574928e-201
1.694117647058823422e+03,7.461527103335159348e-203
1.701176470588235134e+03,2.187880850312458867e-204
1.708235294117647072e+03,6.415339043697645479e-206
1.715294117647058783e+03,1.881115922730361685e-207
1.722352941176470495e+03,5.515838041679149573e-209
1.729411764705882206e+03,1.617362807597471726e-210
1.736470588235294144e+03,4.742456960543931326e-212
1.743529411764705856e+03,1.390590776352906831e-213
1.750588235294117567e+03,4.077512402044006575e-215
1.757647058823529278e+03,1.195614674823880561e-216
1.764705882352941217e+03,3.505800374604135653e-218
1.771764705882352928e+03,1.027976364407517836e-219
1.778823529411764639e+03,3.014248653275989771e-221
1.785882352941176350e+03,8.838427865034358406e-223
1.792941176470588289e+03,2.591617882635720415e-224
1.800000000000000000e+03,7.599183194297539905e-226
